base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,110.415919,509.1730272,4643.7921208,95.2450314,4.8620311032507324e8,OPTIMAL,34120200,23739823,0.0,0.0,,65.4,23.8,272.347110273727,21.202796097914337,1.1741996254865646e6,4.338613713621266e8,9.830037135915015e6,6.076090770516418e6,1.501761940498679e8,7.17909358429493e7,2.0900970452079993e8,429.70613101088315
convex_per,10,Xpress,26.2301608,2.2018324,20.1554507,15.3969333,1.7200477,1.0187037162840576e9,OPTIMAL,410445,204798,669.7133843,5.71092450957756e8,OPTIMAL,0.4,0.0,0.7374932858818894,-3.2094327195864025e-11,2949.97314339918,5.1852649344078076e8,9.794712927544545e6,7.23222238749321e6,1.8510449469377363e8,1.2077246522242734e8,2.0900970452079993e8,552.7816139210008
convex_per,20,Xpress,48.6287912,3.6865644,27.0891092,39.6194419,1.271163,6.05597068617096e8,OPTIMAL,563565,323598,512.1682814,5.371144703058777e8,OPTIMAL,5.0,0.0,21.439175842542443,1.8478552021861105e-11,85756.70337018455,4.8520841092668366e8,9.182022545200538e6,1.1728231398456864e7,1.722115487436371e8,9.825487349313024e7,2.0900970452079993e8,529.9463287769788
convex_per,40,Xpress,115.8573826,7.3591077,38.3323952,112.8917504,1.9903994,5.672696623409042e8,OPTIMAL,869805,561198,567.2394718,5.3023414436976624e8,OPTIMAL,3.8,0.0,16.025450498548572,-3.2094327195864025e-11,64101.80199416861,4.784661480090699e8,8.87684190029067e6,1.385315916804975e7,1.6553986634564695e8,9.74472053914659e7,2.0900970452079993e8,526.8406689905877
convex_per,60,Xpress,122.4216461,8.1367922,51.7364734,378.7027179,3.0849951,5.538760623124542e8,OPTIMAL,1176045,798798,604.2205571,5.275283811351471e8,OPTIMAL,4.0,0.0,17.490492370596115,1.8478552021861105e-11,69961.96948239925,4.7893960966182286e8,8.242605376879999e6,1.3958162746011762e7,1.6719242781924513e8,9.615505971083988e7,2.0900970452079993e8,524.0507947584042
convex_per,80,Xpress,229.1737462,9.5170163,49.8220458,350.0442187,4.0724489,5.456251085708084e8,OPTIMAL,1482285,1036398,605.9427731,5.258870066916733e8,OPTIMAL,4.0,0.0,17.564761464150518,1.8478552021861105e-11,70259.04585661687,4.7833409790242344e8,8.017689178398271e6,1.4179197141459081e7,1.6656158091273642e8,9.604807881738415e7,2.0900970452079993e8,522.511190911794
convex_per,100,Xpress,360.3841905,22.3281526,85.1644769,411.5575984,9.5360284,5.391101030762329e8,OPTIMAL,1788525,1273998,610.3667241,5.2407887486943054e8,OPTIMAL,3.8,0.0,16.998497900018087,1.8478552021861105e-11,67993.99160008712,4.783539776678655e8,7.58383640432551e6,1.4720361276685841e7,1.665936818851326e8,9.583594572495863e7,2.0900970452079993e8,520.5034408953198
convex_per,150,Xpress,305.1278687,32.0552826,93.3376518,622.839521,8.7931645,5.3177451129434204e8,OPTIMAL,2554125,1867998,598.9968188,5.221020900949478e8,OPTIMAL,2.8,0.0,7.764444790048271,1.8478552021861105e-11,31057.77916021425,4.7512848473984265e8,7.677809319771963e6,1.5970535579210363e7,1.6419891330032197e8,9.453389068800902e7,2.0900970452079993e8,517.6913776297749
convex_per,225,Xpress,574.4681008,45.8158358,135.9671125,999.2003557,10.7191603,5.284387908300934e8,OPTIMAL,3702525,2758998,603.3920403,5.2126987904309845e8,OPTIMAL,2.2,0.0,5.303906771878245,1.8478552021861105e-11,21215.627087540513,4.7510285102770644e8,7.506052030680524e6,1.611858121207808e7,1.6348187998184434e8,9.51294537905626e7,2.0900970452079993e8,517.5246322041421
convex_per,300,Xpress,800.6454374,46.8389883,219.4776729,1376.805429,63.7977843,5.241273769706116e8,OPTIMAL,4850925,3649998,649.5403036,5.203574612801056e8,OPTIMAL,4.4,0.0,8.47681650041013,1.8478552021861105e-11,33907.26600166169,4.7398221222257835e8,7.52577809317358e6,1.6339582524975913e7,1.6295825044657862e8,9.442103389318049e7,2.0900970452079993e8,515.5594380000229
