base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,109.702259,511.5343044,4680.945521,92.0314571,4.8620311032507324e8,OPTIMAL,0,0,0.0,0.0,34120200,23739823,0.0,0.0,,327,119,1361.735551368635,106.0139804895717
kmedoids_cross_convex,10,Xpress,85.0931374,3.3337968,20.8888661,49.1722283,1.8843992,5.483839308006668e8,OPTIMAL,7,31,8.20401348716819,12.089041098000003,410445,204798,804.3503982,5.315513997598343e8,OPTIMAL,14,0,61.21458749894029,9.239276010930553e-11
kmedoids_cross_convex,10,Xpress,95.1798411,2.4610547,22.092185,48.4403395,0.8378503,5.505467818762817e8,OPTIMAL,14,8,15.141876361832685,5.994032708000072,410445,204798,542.4036236,5.3266350460694885e8,OPTIMAL,19,0,76.33431486089324,8.266720641358916e-11
kmedoids_cross_convex,10,Xpress,131.5084378,6.7281197,34.4502245,45.8161451,0.9952912,5.387060632170792e8,OPTIMAL,16,33,30.35122225700129,8.911519045027195,410445,204798,622.5848826,5.297673053291626e8,OPTIMAL,30,0,241.1403040168713,9.239276010930553e-11
kmedoids_cross_convex,10,Xpress,83.2107117,3.0019675,20.970592,46.6423216,0.7474453,5.4500190716922e8,OPTIMAL,8,42,10.669987523324659,13.721461188000001,410445,204798,585.1634766,5.343768141418152e8,OPTIMAL,21,0,97.2458357888037,9.239276010930553e-11
kmedoids_cross_convex,10,Xpress,135.8962673,4.2490158,23.1873618,47.3994271,0.8098407,5.475788402283325e8,OPTIMAL,11,36,15.646560612758595,12.04758288362188,410445,204798,636.7238542,5.308508982753601e8,OPTIMAL,24,0,143.18551977491023,9.239276010930553e-11
kmedoids_cross_convex,20,Xpress,90.5364447,5.1494339,40.6680193,125.4876615,1.1371483,5.3683793093653107e8,OPTIMAL,13,18,16.467729487708404,11.001644472665845,563565,323598,605.5925562,5.243437095935669e8,OPTIMAL,28,0,214.73760620846562,9.239276010930553e-11
kmedoids_cross_convex,20,Xpress,174.3178562,7.9636254,35.4707591,115.855942,1.325833,5.3117653642481995e8,OPTIMAL,8,27,10.275322855080075,14.243440854568517,563565,323598,634.3104768,5.2595138194407654e8,OPTIMAL,22,0,125.7876229382959,9.239276010930553e-11
kmedoids_cross_convex,20,Xpress,160.1397216,4.7463628,24.7872062,137.5744788,3.6842751,5.339079901983948e8,OPTIMAL,10,19,17.172817646173904,9.521258104809789,563565,323598,594.2365997,5.2639761791028595e8,OPTIMAL,20,0,83.85121364365607,9.239276010930553e-11
kmedoids_cross_convex,20,Xpress,193.0173488,7.6281387,45.1127522,132.4184337,1.3871408,5.382329550603256e8,OPTIMAL,8,36,10.120651497961079,10.463695282949653,563565,323598,632.2271691,5.266093769929428e8,OPTIMAL,20,0,92.72476410477603,9.239276010930553e-11
kmedoids_cross_convex,20,Xpress,161.6893761,7.3352684,46.961151,157.869168,1.4450316,5.373269436342316e8,OPTIMAL,6,28,8.276064105332884,13.335537525398953,563565,323598,625.5724729,5.258783760059433e8,OPTIMAL,16,0,69.6936282805479,9.239276010930553e-11
kmedoids_cross_convex,40,Xpress,240.6304382,13.975532,103.3993371,343.7817805,2.2210342,5.294402461162033e8,OPTIMAL,8,11,12.965411753559628,5.193432747380372,869805,561198,598.8437948,5.22568397620903e8,OPTIMAL,28,0,215.22480987489672,-1.6047163597932013e-10
kmedoids_cross_convex,40,Xpress,303.0720131,14.6129608,62.1254625,338.7869688,2.4145626,5.3169338242385864e8,OPTIMAL,13,2,11.264124547112619,0.5022831049999963,869805,561198,645.8772186,5.224664114278641e8,OPTIMAL,23,0,143.2935237715776,-1.6047163597932013e-10
kmedoids_cross_convex,40,Xpress,230.5054698,10.1973378,44.262374,341.4815882,2.1765675,5.265778822097244e8,OPTIMAL,17,3,20.27203604061206,1.0159817350000124,869805,561198,619.5123936,5.2078911160139465e8,OPTIMAL,28,0,120.61832024162663,9.239276010930553e-11
kmedoids_cross_convex,40,Xpress,392.9499699,18.2754773,157.8774211,341.8781297,3.1082671,5.265778822097244e8,OPTIMAL,17,3,20.27203604061206,1.0159817350000124,869805,561198,890.1440566,5.2078911160272217e8,OPTIMAL,28,0,120.61832024162662,9.239276010930553e-11
kmedoids_cross_convex,40,Xpress,614.1478782,26.3186941,102.3481066,297.6445595,2.8281642,5.344898847087631e8,OPTIMAL,61,26,84.60635784938736,12.45434040563502,869805,561198,705.605991,5.1953269195131683e8,OPTIMAL,36,0,131.17159623975598,9.239276010930553e-11
kmedoids_cross_convex,60,Xpress,128.8464549,6.2451658,51.0075681,539.7344266,4.0875922,5.255916736153183e8,OPTIMAL,19,4,18.97635960330306,3.3219178080000153,1176045,798798,919.9064475,5.192698149683075e8,OPTIMAL,36,0,145.34385448722946,9.239276010930553e-11
kmedoids_cross_convex,60,Xpress,210.101834,9.9995456,86.0992545,606.079375,2.8579023,5.2824061210974884e8,OPTIMAL,26,3,21.549408284859066,1.0159817350000169,1176045,798798,651.0776014,5.202148522206726e8,OPTIMAL,33,0,182.51157706722842,9.239276010930553e-11
kmedoids_cross_convex,60,Xpress,221.0768205,11.9611072,53.7999105,478.1184742,3.0912389,5.2263348317300415e8,OPTIMAL,22,3,29.23515462257908,1.0159817350000173,1176045,798798,649.9991252,5.193549973442154e8,OPTIMAL,41,0,157.45936041156585,9.239276010930553e-11
kmedoids_cross_convex,60,Xpress,299.9356482,14.8956027,52.654141,537.9739667,2.8407695,5.2721876218074036e8,OPTIMAL,59,16,111.29632105448482,5.958904110000019,1176045,798798,652.3912796,5.1770063168826294e8,OPTIMAL,53,0,279.38651517527705,9.239276010930553e-11
kmedoids_cross_convex,60,Xpress,306.4521696,13.7271158,47.32422,535.4225959,2.9619093,5.2656117617661285e8,OPTIMAL,17,1,16.167474877965947,0.30821917800001475,1176045,798798,631.2668196,5.201763446835785e8,OPTIMAL,28,0,109.51546532135029,9.239276010930553e-11
kmedoids_cross_convex,80,Xpress,381.1056455,12.412744,51.6441181,839.8360323,4.0235431,5.219098653762131e8,OPTIMAL,20,4,21.99426701817672,3.775735089602218,1482285,1036398,661.8606473,5.1885842385012054e8,OPTIMAL,40,1,156.46211112508945,2.066210046092393
kmedoids_cross_convex,80,Xpress,389.7206616,20.7042511,138.1725025,798.7440216,4.4362582,5.24661542708786e8,OPTIMAL,18,4,20.23899548711509,1.0218531977185639,1482285,1036398,670.3826038,5.191847950520935e8,OPTIMAL,27,0,63.91874571301497,9.239276010930553e-11
kmedoids_cross_convex,80,Xpress,473.555527,21.8111925,69.1378503,811.9883783,4.0320955,5.225631816663208e8,OPTIMAL,18,3,22.449796931695058,4.317222293036362,1482285,1036398,641.6689932,5.194265003089142e8,OPTIMAL,36,0,166.44080814396315,9.239276010930553e-11
kmedoids_cross_convex,80,Xpress,491.682322,15.0651978,54.7055519,908.8774807,3.9034253,5.227419910636368e8,OPTIMAL,66,42,148.71685612584906,61.65880833613394,1482285,1036398,660.1939905,5.146359013904419e8,OPTIMAL,60,1,283.35703178630115,2.066210046092393
kmedoids_cross_convex,80,Xpress,440.4040466,25.2672314,100.3709257,913.9309539,4.4664431,5.231884655212555e8,OPTIMAL,16,0,13.444311335373735,1.942890293094024e-14,1482285,1036398,643.1213374,5.195955118126297e8,OPTIMAL,23,0,30.505117751342915,9.239276010930553e-11
kmedoids_cross_convex,100,Xpress,535.1320107,23.7577332,88.4831001,1145.7059652,5.1416581,5.218063536802902e8,OPTIMAL,36,2,28.499085869698735,2.2602739730000274,1788525,1273998,656.6387955,5.179775862348404e8,OPTIMAL,51,2,77.43780893670427,4.132420092092393
kmedoids_cross_convex,100,Xpress,461.2653881,18.4291827,73.162617,1103.0813269,6.6580706,5.221169336250076e8,OPTIMAL,23,3,23.799698294626204,1.0159817350000266,1788525,1273998,671.6093538,5.183877830402069e8,OPTIMAL,28,0,71.69044822895702,9.239276010930553e-11
kmedoids_cross_convex,100,Xpress,490.8439437,24.4934929,131.9080921,1137.8441299,7.524499,5.231835219019623e8,OPTIMAL,21,5,22.21423051660031,11.250961122405464,1788525,1273998,646.993242,5.1838911351364136e8,OPTIMAL,46,1,203.9972107899363,0.30821917809239274
kmedoids_cross_convex,100,Xpress,491.1182455,21.9498019,79.5247057,1330.6787132,5.506502,5.2077645570474243e8,OPTIMAL,69,63,132.55953389165504,120.93293159940549,1788525,1273998,687.553294,5.137245766970444e8,OPTIMAL,62,0,292.0753715262941,9.239276010930553e-11
kmedoids_cross_convex,100,Xpress,436.8340495,23.2148136,89.0929299,1202.1413477,4.8294026,5.2144554023934174e8,OPTIMAL,19,3,21.896409941473557,1.0159817350000255,1788525,1273998,620.747919,5.1870433630550385e8,OPTIMAL,41,1,110.9308699412903,2.066210046092393
kmedoids_cross_convex,150,Xpress,613.2816831,27.7567427,106.8029006,2391.8489848,7.1168347,5.2041873257896423e8,OPTIMAL,71,56,123.40323429342126,84.61122516445118,2554125,1867998,666.0883367,5.140422060331116e8,OPTIMAL,86,2,307.20156847824944,4.132420092092393
kmedoids_cross_convex,150,Xpress,677.8858823,34.9112806,163.2698073,2108.7515859,6.8150506,5.2068885350562286e8,OPTIMAL,30,3,31.195638783095905,1.01598173500004,2554125,1867998,643.4202221,5.1755830267555237e8,OPTIMAL,29,0,85.16011990892945,9.239276010930553e-11
