base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
0_HourlyBenchmark,1,Gurobi,0.0,1.5193125,2.8743587,6.9457084,0.4740131,491.9440869753471,OPTIMAL,0,0.0,122640,105125,0.0,0.0,,0,0.0
kmeans_cross_dirac,4,Gurobi,2.3168458,0.322909,0.6538866,0.0069667,0.0097278,427.89160148013343,OPTIMAL,0,0.0,672,581,0.1801182,934303.8338315848,OPTIMAL,4359,622.5778898388398
kmeans_cross_dirac,4,Gurobi,0.1631098,0.3081727,0.6990435,0.0067583,0.009692,427.45664136054233,OPTIMAL,0,0.0,672,581,0.0892113,509603.5450216357,OPTIMAL,2958,339.4424343887448
kmeans_cross_dirac,4,Gurobi,0.1090268,0.3614573,0.8680639,0.0070745,0.0114399,421.18028226348343,OPTIMAL,0,0.0,672,581,0.0495793,793408.0605607642,OPTIMAL,4152,528.6526245048321
kmeans_cross_dirac,4,Gurobi,0.051189,0.3798732,0.9483706,0.006085,0.0112078,421.3104904762136,OPTIMAL,0,0.0,672,581,0.0332638,805092.0887314484,OPTIMAL,4184,536.4420539519955
kmeans_cross_dirac,4,Gurobi,0.0479596,0.418455,1.121014,0.006473,0.013184,427.9055192290578,OPTIMAL,0,0.0,672,581,0.0743598,926134.6864147912,OPTIMAL,4335,617.131865717232
kmeans_cross_dirac,4,Gurobi,0.0523256,0.5328796,1.5376805,0.0080904,0.015566,426.78892252544676,OPTIMAL,0,0.0,672,581,0.0356626,968094.6726256439,OPTIMAL,4470,645.1066262381358
kmeans_cross_dirac,4,Gurobi,0.1023709,0.542849,1.4338547,0.0084591,0.0161248,426.78892252544676,OPTIMAL,0,0.0,672,581,0.0162348,968094.6726256439,OPTIMAL,4470,645.1066262381358
kmeans_cross_dirac,4,Gurobi,0.0519525,0.5057469,1.4556162,0.0067272,0.0148153,422.1351738603715,OPTIMAL,0,0.0,672,581,0.0685504,745854.5567526693,OPTIMAL,3945,496.9486933562714
kmeans_cross_dirac,4,Gurobi,0.0605315,0.6989372,2.1979822,0.0072436,0.0171296,422.0701450107305,OPTIMAL,0,0.0,672,581,0.0337598,762802.047067856,OPTIMAL,4025,508.24757912355744
kmeans_cross_dirac,4,Gurobi,1.3580942,0.4041895,0.7071264,0.0064745,0.0111261,427.16803759351313,OPTIMAL,0,0.0,672,581,0.0743332,943774.189197026,OPTIMAL,4377,628.8914115276876
kmeans_cross_dirac,8,Gurobi,0.0597311,0.3747895,0.9426791,0.012471,0.0132307,438.52461324469243,OPTIMAL,0,0.0,1344,1157,0.0926282,381033.627403057,OPTIMAL,2379,253.72582311442983
kmeans_cross_dirac,8,Gurobi,0.2101964,0.3671357,0.7357125,0.0117687,0.0133809,432.39109667517624,OPTIMAL,0,0.0,1344,1157,0.0582085,389144.4762784246,OPTIMAL,2366,259.13270338199175
kmeans_cross_dirac,8,Gurobi,0.1511924,0.3584642,0.7072322,0.0111758,0.0146409,439.34785009277135,OPTIMAL,0,0.0,1344,1157,0.0544265,317783.811121691,OPTIMAL,2100,211.55950514853902
kmeans_cross_dirac,8,Gurobi,0.1172462,0.3635336,0.7895565,0.0126602,0.0145451,431.8474262661577,OPTIMAL,0,0.0,1344,1157,0.0542277,405269.86633111944,OPTIMAL,2457,269.8835437222206
kmeans_cross_dirac,8,Gurobi,0.048889,0.3925122,1.0763532,0.0127777,0.0149999,434.007789447464,OPTIMAL,0,0.0,1344,1157,0.0761128,619501.11234179,OPTIMAL,3458,412.71017267770793
kmeans_cross_dirac,8,Gurobi,0.0507265,0.4029578,1.1727649,0.0124281,0.0172023,434.59872111584957,OPTIMAL,0,0.0,1344,1157,0.0536271,716463.8927031622,OPTIMAL,3692,477.3481889678616
kmeans_cross_dirac,8,Gurobi,0.1296387,0.4850033,1.2173543,0.0130532,0.0171759,435.35720779305757,OPTIMAL,0,0.0,1344,1157,0.0964924,510825.8851063894,OPTIMAL,3068,340.2598022243151
kmeans_cross_dirac,8,Gurobi,0.0900916,0.4848694,1.2830752,0.0128339,0.0188289,439.6702634243399,OPTIMAL,0,0.0,1344,1157,0.0413307,337988.762193819,OPTIMAL,2186,225.0290528742742
kmeans_cross_dirac,8,Gurobi,0.0537672,0.5055931,1.33262,0.0131002,0.0184696,433.13454858916265,OPTIMAL,0,0.0,1344,1157,0.0547261,684371.789885158,OPTIMAL,3649,455.95611716377186
kmeans_cross_dirac,8,Gurobi,0.0584559,0.5628035,1.6197351,0.0117425,0.0189067,438.7139224062807,OPTIMAL,0,0.0,1344,1157,0.0539114,374712.6891398966,OPTIMAL,2355,249.5119119278442
kmeans_cross_dirac,12,Gurobi,0.1007919,0.577969,1.7874382,0.0201151,0.0208685,444.09794129860916,OPTIMAL,0,0.0,2016,1733,0.0529231,166091.61175317466,OPTIMAL,1296,110.42765508747289
